timestamp,trading_equity,buy_hold_equity
2024-04-09T23:56:00+00:00,10046.97,10620.24
2024-04-10T08:41:00+00:00,10046.97,10632.72
2024-04-10T09:39:00+00:00,10046.97,10622.88
2024-04-10T10:23:00+00:00,10046.97,10611.36
2024-04-10T11:06:00+00:00,10046.97,10620.24
2024-04-10T11:37:00+00:00,10046.97,10625.04
2024-04-10T12:10:00+00:00,10046.97,10637.28
2024-04-10T12:30:00+00:00,10112.46,12356.60
2024-04-10T12:40:00+00:00,10112.46,10455.36
2024-04-10T13:10:00+00:00,10112.46,10447.20
2024-04-10T13:40:00+00:00,10112.46,10505.28
2024-04-10T14:10:00+00:00,10112.46,10513.67
2024-04-10T14:40:00+00:00,10112.46,10532.16
2024-04-10T15:10:00+00:00,10112.46,10489.92
2024-04-10T15:40:00+00:00,10112.46,10489.44
2024-04-10T16:10:00+00:00,10112.46,10489.80
2024-04-10T16:40:00+00:00,10112.46,10498.08
2024-04-10T17:10:00+00:00,10112.46,10480.32
2024-04-10T17:40:00+00:00,10112.46,10477.44
2024-04-10T18:10:00+00:00,10112.46,10508.40
2024-04-10T18:40:00+00:00,10112.46,10506.24
2024-04-10T19:10:00+00:00,10112.46,10494.96
2024-04-10T19:40:00+00:00,10112.46,10509.36
2024-04-10T20:10:00+00:00,10112.46,10505.28
2024-04-10T20:40:00+00:00,10112.46,10508.16
2024-04-10T21:14:00+00:00,10112.46,10514.40
2024-04-10T22:10:00+00:00,10112.46,10505.28
2024-04-10T23:03:00+00:00,10112.46,10501.68
2024-04-10T23:40:00+00:00,10112.46,10500.48
2024-04-11T08:15:00+00:00,10112.46,10527.36
2024-04-11T09:00:00+00:00,10112.46,10504.80
2024-04-11T09:48:00+00:00,10112.46,10507.44
2024-04-11T10:32:00+00:00,10112.46,10508.64
2024-04-11T11:06:00+00:00,10112.46,10502.40
2024-04-11T11:38:00+00:00,10112.46,10492.56
2024-04-11T12:08:00+00:00,10112.46,10492.80
2024-04-11T12:38:00+00:00,10112.46,10559.76
2024-04-11T13:08:00+00:00,10112.46,10569.60
2024-04-11T13:38:00+00:00,10112.46,10563.11
2024-04-11T14:08:00+00:00,10112.46,10549.92
2024-04-11T14:38:00+00:00,10112.46,10547.04
2024-04-11T15:08:00+00:00,10112.46,10554.00
2024-04-11T15:38:00+00:00,10112.46,10568.64
2024-04-11T16:08:00+00:00,10112.46,10589.04
2024-04-11T16:38:00+00:00,10112.46,10587.84
2024-04-11T17:08:00+00:00,10112.46,10630.08
2024-04-11T17:38:00+00:00,10112.46,10645.68
2024-04-11T18:08:00+00:00,10112.46,10689.24
2024-04-11T18:38:00+00:00,10112.46,10704.24
2024-04-11T19:08:00+00:00,10112.46,10700.04
2024-04-11T19:38:00+00:00,10112.46,10704.48
2024-04-11T20:08:00+00:00,10112.46,10694.64
2024-04-11T20:38:00+00:00,10112.46,10695.84
2024-04-11T21:10:00+00:00,10112.46,10689.36
2024-04-11T21:52:00+00:00,10112.46,10685.76
2024-04-11T22:36:00+00:00,10112.46,10693.44
2024-04-11T23:21:00+00:00,10112.46,10697.52
2024-04-11T23:59:00+00:00,10112.46,10694.40
2024-04-12T08:31:00+00:00,10112.46,10683.84
2024-04-12T09:15:00+00:00,10112.46,10666.08
2024-04-12T09:51:00+00:00,10112.46,10657.92
2024-04-12T10:27:00+00:00,10112.46,10654.56
2024-04-12T10:59:00+00:00,10112.46,10635.84
2024-04-12T11:29:00+00:00,10112.46,10638.46
2024-04-12T11:59:00+00:00,10112.46,10651.20
2024-04-12T12:29:00+00:00,10112.46,10645.68
2024-04-12T12:59:00+00:00,10112.46,10598.64
2024-04-12T13:29:00+00:00,10112.46,10586.40
2024-04-12T13:59:00+00:00,10112.46,10611.84
2024-04-12T14:29:00+00:00,10112.46,10574.16
2024-04-12T14:59:00+00:00,10112.46,10530.60
2024-04-12T15:29:00+00:00,10112.46,10568.16
2024-04-12T15:59:00+00:00,10112.46,10563.84
2024-04-12T16:29:00+00:00,10112.46,10532.40
2024-04-12T16:59:00+00:00,10112.46,10507.22
2024-04-12T17:29:00+00:00,10112.46,10495.68
2024-04-12T17:59:00+00:00,10112.46,10509.09
2024-04-12T18:29:00+00:00,10112.46,10513.44
2024-04-12T18:59:00+00:00,10112.46,10492.80
2024-04-12T19:29:00+00:00,10112.46,10495.68
2024-04-12T19:59:00+00:00,10112.46,10518.96
2024-04-12T20:29:00+00:00,10112.46,10523.52
2024-04-12T21:01:00+00:00,10112.46,10515.36
2024-04-12T21:35:00+00:00,10112.46,10508.40
2024-04-12T22:20:00+00:00,10112.46,10503.36
2024-04-15T08:12:00+00:00,10112.46,10575.60
2024-04-15T08:42:00+00:00,10112.46,10577.04
2024-04-15T09:15:00+00:00,10112.46,10574.88
2024-04-15T09:47:00+00:00,10112.46,10576.56
2024-04-15T10:21:00+00:00,10112.46,10576.32
2024-04-15T10:52:00+00:00,10112.46,10578.96
2024-04-15T11:22:00+00:00,10112.46,10574.64
2024-04-15T11:55:00+00:00,10112.46,10579.68
2024-04-15T12:25:00+00:00,10112.46,10590.00
2024-04-15T12:55:00+00:00,10112.46,10606.56
2024-04-15T13:25:00+00:00,10112.46,10610.64
2024-04-15T13:55:00+00:00,10112.46,10597.68
2024-04-15T14:25:00+00:00,10112.46,10547.52
2024-04-15T14:55:00+00:00,10112.46,10523.46
2024-04-15T15:25:00+00:00,10112.46,10518.00
2024-04-15T15:55:00+00:00,10112.46,10539.83
2024-04-15T16:25:00+00:00,10112.46,10497.60
2024-04-15T16:55:00+00:00,10112.46,10473.72
2024-04-15T17:25:00+00:00,10112.46,10421.04
2024-04-15T17:55:00+00:00,10112.46,10364.16
2024-04-15T18:25:00+00:00,10112.46,10359.36
2024-04-15T18:55:00+00:00,10112.46,10345.92
2024-04-15T19:25:00+00:00,10112.46,10345.92
2024-04-15T19:55:00+00:00,10112.46,10354.32
2024-04-15T20:25:00+00:00,10112.46,10337.28
2024-04-15T20:55:00+00:00,10112.46,10340.64
2024-04-15T21:26:00+00:00,10112.46,10337.28
2024-04-15T22:02:00+00:00,10112.46,10350.24
2024-04-15T22:33:00+00:00,10112.46,10348.08
2024-04-15T23:07:00+00:00,10112.46,10341.60
2024-04-15T23:42:00+00:00,10112.46,10342.80
2024-04-16T08:13:00+00:00,10112.46,10349.28
2024-04-16T08:47:00+00:00,10112.46,10339.44
2024-04-16T09:25:00+00:00,10112.46,10330.08
2024-04-16T10:05:00+00:00,10112.46,10321.20
2024-04-16T10:35:00+00:00,10112.46,10326.00
2024-04-16T11:06:00+00:00,10112.46,10344.96
2024-04-16T11:36:00+00:00,10112.46,10362.00
2024-04-16T12:07:00+00:00,10112.46,10347.12
2024-04-16T12:37:00+00:00,10112.46,10357.92
2024-04-16T13:07:00+00:00,10112.46,10350.24
2024-04-16T13:37:00+00:00,10112.46,10327.69
2024-04-16T14:07:00+00:00,10112.46,10352.16
2024-04-16T14:37:00+00:00,10112.46,10324.32
2024-04-16T15:07:00+00:00,10112.46,10352.64
2024-04-16T15:37:00+00:00,10112.46,10354.32
2024-04-16T16:07:00+00:00,10112.46,10353.12
2024-04-16T16:37:00+00:00,10112.46,10358.40
2024-04-16T17:07:00+00:00,10112.46,10366.32
2024-04-16T17:37:00+00:00,10112.46,10344.96
2024-04-16T18:07:00+00:00,10112.46,10383.60
2024-04-16T18:37:00+00:00,10112.46,10349.65
2024-04-16T19:07:00+00:00,10112.46,10382.40
2024-04-16T19:37:00+00:00,10112.46,10362.96
2024-04-16T20:07:00+00:00,10112.46,10346.88
2024-04-16T20:37:00+00:00,10112.46,10351.21
2024-04-16T21:08:00+00:00,10112.46,10359.36
2024-04-16T22:06:00+00:00,10112.46,10365.12
2024-04-16T22:46:00+00:00,10112.46,10364.16
2024-04-16T23:25:00+00:00,10112.46,10365.84
2024-04-17T08:00:00+00:00,10112.46,10348.80
2024-04-17T08:32:00+00:00,10112.46,10364.16
2024-04-17T09:05:00+00:00,10112.46,10362.48
2024-04-17T09:55:00+00:00,10112.46,10372.56
2024-04-17T10:33:00+00:00,10112.46,10382.64
2024-04-17T11:09:00+00:00,10112.46,10379.52
2024-04-17T11:39:00+00:00,10112.46,10368.96
2024-04-17T12:10:00+00:00,10112.46,10362.96
2024-04-17T12:41:00+00:00,10112.46,10368.00
2024-04-17T13:11:00+00:00,10112.46,10383.12
2024-04-17T13:41:00+00:00,10112.46,10371.84
2024-04-17T14:11:00+00:00,10112.46,10323.36
2024-04-17T14:41:00+00:00,10112.46,10326.00
2024-04-17T15:11:00+00:00,10112.46,10313.52
2024-04-17T15:41:00+00:00,10112.46,10270.80
2024-04-17T16:11:00+00:00,10112.46,10249.20
2024-04-17T16:41:00+00:00,10112.46,10223.93
2024-04-17T17:11:00+00:00,10112.46,10236.72
2024-04-17T17:41:00+00:00,10112.46,10254.96
2024-04-17T18:11:00+00:00,10112.46,10253.04
2024-04-17T18:41:00+00:00,10112.46,10269.84
2024-04-17T19:11:00+00:00,10112.46,10224.72
2024-04-17T19:41:00+00:00,10112.46,10227.41
2024-04-17T20:11:00+00:00,10112.46,10222.54
2024-04-17T20:42:00+00:00,10112.46,10224.24
2024-04-17T21:14:00+00:00,10112.46,10226.64
2024-04-17T21:53:00+00:00,10112.46,10227.84
2024-04-17T22:26:00+00:00,10112.46,10235.28
2024-04-17T23:09:00+00:00,10112.46,10238.64
2024-04-17T23:54:00+00:00,10112.46,10237.68
2024-04-18T08:26:00+00:00,10112.46,10266.72
2024-04-18T09:10:00+00:00,10112.46,10266.00
2024-04-18T09:51:00+00:00,10112.46,10253.28
2024-04-18T10:35:00+00:00,10112.46,10260.72
2024-04-18T11:10:00+00:00,10112.46,10258.32
2024-04-18T11:42:00+00:00,10112.46,10259.76
2024-04-18T12:12:00+00:00,10112.46,10249.20
2024-04-18T12:42:00+00:00,10112.46,10243.92
2024-04-18T13:12:00+00:00,10112.46,10245.12
2024-04-18T13:42:00+00:00,10112.46,10180.92
2024-04-18T14:12:00+00:00,10112.46,10212.84
2024-04-18T14:42:00+00:00,10112.46,10249.92
2024-04-18T15:12:00+00:00,10112.46,10263.12
2024-04-18T15:42:00+00:00,10112.46,10245.93
2024-04-18T16:12:00+00:00,10112.46,10236.00
2024-04-18T16:42:00+00:00,10112.46,10222.21
2024-04-18T17:12:00+00:00,10112.46,10183.92
2024-04-18T17:42:00+00:00,10112.46,10161.84
2024-04-18T18:12:00+00:00,10112.46,10158.72
2024-04-18T18:42:00+00:00,10112.46,10165.92
2024-04-18T19:12:00+00:00,10112.46,10175.04
2024-04-18T19:42:00+00:00,10112.46,10178.04
2024-04-18T20:12:00+00:00,10112.46,10156.56
2024-04-18T20:43:00+00:00,10112.46,10148.88
2024-04-18T21:13:00+00:00,10112.46,10152.26
2024-04-18T21:55:00+00:00,10112.46,10149.60
2024-04-18T22:32:00+00:00,10112.46,10151.52
2024-04-18T23:10:00+00:00,10112.46,10146.72
2024-04-18T23:49:00+00:00,10112.46,10141.20
2024-04-19T08:19:00+00:00,10112.46,10101.84
2024-04-19T08:51:00+00:00,10112.46,10091.52
2024-04-19T09:23:00+00:00,10112.46,10095.60
2024-04-19T09:57:00+00:00,10112.46,10099.20
2024-04-19T10:34:00+00:00,10112.46,10097.52
2024-04-19T11:05:00+00:00,10112.46,10100.88
2024-04-19T11:35:00+00:00,10112.46,10126.56
2024-04-19T12:05:00+00:00,10112.46,10132.56
2024-04-19T12:35:00+00:00,10112.46,10160.88
2024-04-19T13:05:00+00:00,10112.46,10136.40
2024-04-19T13:35:00+00:00,10112.46,10116.00
2024-04-19T14:05:00+00:00,10112.46,10105.20
2024-04-19T14:35:00+00:00,10112.46,10062.00
2024-04-19T15:05:00+00:00,10112.46,10056.38
2024-04-19T15:35:00+00:00,10112.46,10039.92
2024-04-19T16:05:00+00:00,10112.46,10011.12
2024-04-19T16:35:00+00:00,10112.46,9975.60
2024-04-19T17:05:00+00:00,10112.46,10016.40
2024-04-19T17:35:00+00:00,10112.46,10005.36
2024-04-19T18:05:00+00:00,10112.46,9987.36
2024-04-19T18:35:00+00:00,10112.46,9975.46
2024-04-19T19:05:00+00:00,10112.46,9931.93
2024-04-19T19:35:00+00:00,10112.46,9936.72
2024-04-19T20:05:00+00:00,10112.46,9945.84
2024-04-19T20:35:00+00:00,10112.46,9952.56
2024-04-19T21:06:00+00:00,10112.46,9950.64
2024-04-19T21:40:00+00:00,10112.46,9942.00
2024-04-19T22:22:00+00:00,10112.46,9943.20
2024-04-19T23:02:00+00:00,10112.46,9938.40
2024-04-19T23:43:00+00:00,10112.46,9934.80
2024-04-22T08:15:00+00:00,10112.46,9996.72
2024-04-22T08:49:00+00:00,10112.46,10001.76
2024-04-22T09:26:00+00:00,10112.46,10015.44
2024-04-22T10:00:00+00:00,10112.46,10023.36
2024-04-22T10:37:00+00:00,10112.46,10020.00
2024-04-22T11:11:00+00:00,10112.46,10004.64
2024-04-22T11:41:00+00:00,10112.46,10014.48
2024-04-22T12:12:00+00:00,10112.46,9998.16
2024-04-22T12:42:00+00:00,10112.46,10021.92
2024-04-22T13:12:00+00:00,10112.46,10020.72
2024-04-22T13:42:00+00:00,10112.46,10007.76
2024-04-22T14:12:00+00:00,10112.46,10013.16
2024-04-22T14:42:00+00:00,10112.46,9979.44
2024-04-22T15:12:00+00:00,10112.46,9945.36
2024-04-22T15:42:00+00:00,10112.46,9975.60
2024-04-22T16:12:00+00:00,10112.46,9998.88
2024-04-22T16:42:00+00:00,10112.46,9994.32
2024-04-22T17:12:00+00:00,10112.46,10023.88
2024-04-22T17:42:00+00:00,10112.46,10052.40
2024-04-22T18:12:00+00:00,10112.46,10087.32
2024-04-22T18:42:00+00:00,10112.46,10083.60
2024-04-22T19:12:00+00:00,10112.46,10086.00
2024-04-22T19:42:00+00:00,10112.46,10048.56
2024-04-22T20:12:00+00:00,10112.46,10039.20
2024-04-22T20:42:00+00:00,10112.46,10045.44
2024-04-22T21:13:00+00:00,10112.46,10056.00
2024-04-22T21:48:00+00:00,10112.46,10058.40
2024-04-22T22:22:00+00:00,10112.46,10042.32
2024-04-22T23:02:00+00:00,10112.46,10044.72
2024-04-22T23:38:00+00:00,10112.46,10035.36
2024-04-23T08:11:00+00:00,10112.46,10069.68
2024-04-23T08:44:00+00:00,10112.46,10071.12
2024-04-23T09:20:00+00:00,10112.46,10074.96
2024-04-23T10:03:00+00:00,10112.46,10072.32
2024-04-23T10:46:00+00:00,10112.46,10083.12
2024-04-23T11:18:00+00:00,10112.46,10093.20
2024-04-23T11:50:00+00:00,10112.46,10074.96
2024-04-23T12:20:00+00:00,10112.46,10067.76
2024-04-23T12:50:00+00:00,10112.46,10084.56
2024-04-23T13:20:00+00:00,10112.46,10099.44
2024-04-23T13:50:00+00:00,10112.46,10121.28
2024-04-23T14:20:00+00:00,10112.46,10162.80
2024-04-23T14:50:00+00:00,10112.46,10174.56
2024-04-23T15:20:00+00:00,10112.46,10190.40
2024-04-23T15:50:00+00:00,10112.46,10177.92
2024-04-23T16:20:00+00:00,10112.46,10198.32
2024-04-23T16:50:00+00:00,10112.46,10200.48
2024-04-23T17:20:00+00:00,10112.46,10192.80
2024-04-23T17:50:00+00:00,10112.46,10211.04
2024-04-23T18:20:00+00:00,10112.46,10221.60
2024-04-23T18:50:00+00:00,10112.46,10221.36
2024-04-23T19:20:00+00:00,10112.46,10215.00
2024-04-23T19:50:00+00:00,10112.46,10206.24
2024-04-23T20:20:00+00:00,10112.46,10222.32
2024-04-23T20:50:00+00:00,10112.46,10231.68
2024-04-23T21:21:00+00:00,10112.46,10236.48
2024-04-23T21:51:00+00:00,10112.46,10259.28
2024-04-23T22:22:00+00:00,10112.46,10242.72
2024-04-23T22:55:00+00:00,10112.46,10244.88
2024-04-23T23:27:00+00:00,10112.46,10248.72
2024-04-23T23:57:00+00:00,10112.46,10259.52
2024-04-24T08:27:00+00:00,10112.46,10268.40
2024-04-24T09:00:00+00:00,10112.46,10259.04
2024-04-24T09:36:00+00:00,10112.46,10251.60
2024-04-24T10:11:00+00:00,10112.46,10254.72
2024-04-24T10:44:00+00:00,10112.46,10255.20
2024-04-24T11:16:00+00:00,10112.46,10263.60
2024-04-24T11:46:00+00:00,10112.46,10268.16
2024-04-24T12:19:00+00:00,10112.46,10274.64
2024-04-24T12:49:00+00:00,10112.46,10264.80
2024-04-24T13:19:00+00:00,10112.46,10255.20
2024-04-24T13:49:00+00:00,10112.46,10307.52
2024-04-24T14:19:00+00:00,10112.46,10272.72
2024-04-24T14:49:00+00:00,10112.46,10265.28
2024-04-24T15:19:00+00:00,10112.46,10228.80
2024-04-24T15:49:00+00:00,10112.46,10217.04
2024-04-24T16:19:00+00:00,10112.46,10198.32
2024-04-24T16:49:00+00:00,10112.46,10190.28
2024-04-24T17:19:00+00:00,10112.46,10220.88
2024-04-24T17:49:00+00:00,10112.46,10251.36
2024-04-24T18:19:00+00:00,10112.46,10228.56
2024-04-24T18:49:00+00:00,10112.46,10218.00
2024-04-24T19:19:00+00:00,10112.46,10227.36
2024-04-24T19:49:00+00:00,10112.46,10245.60
2024-04-24T20:19:00+00:00,10112.46,10162.56
2024-04-24T20:49:00+00:00,10112.46,10145.76
2024-04-24T21:19:00+00:00,10112.46,10113.60
2024-04-24T21:49:00+00:00,10112.46,10094.88
2024-04-24T22:19:00+00:00,10112.46,10122.72
2024-04-24T22:49:00+00:00,10112.46,10124.16
2024-04-24T23:21:00+00:00,10112.46,10125.12
2024-04-24T23:57:00+00:00,10112.46,10118.64
2024-04-25T08:28:00+00:00,10112.46,10131.60
2024-04-25T09:00:00+00:00,10112.46,10145.04
2024-04-25T09:35:00+00:00,10112.46,10154.40
2024-04-25T10:11:00+00:00,10112.46,10152.48
2024-04-25T10:48:00+00:00,10112.46,10143.12
2024-04-25T11:19:00+00:00,10112.46,10144.34
2024-04-25T11:50:00+00:00,10112.46,10144.54
2024-04-25T12:21:00+00:00,10112.46,10127.04
2024-04-25T12:48:00+00:00,10067.25,12356.60
2024-04-25T12:51:00+00:00,10067.25,10073.76
2024-04-25T13:21:00+00:00,10067.25,10058.16
2024-04-25T13:51:00+00:00,10067.25,10064.40
2024-04-25T14:21:00+00:00,10067.25,10107.60
2024-04-25T14:51:00+00:00,10067.25,10073.28
2024-04-25T15:21:00+00:00,10067.25,10070.64
2024-04-25T15:51:00+00:00,10067.25,10086.24
2024-04-25T16:21:00+00:00,10067.25,10122.96
2024-04-25T16:51:00+00:00,10067.25,10131.60
2024-04-25T17:21:00+00:00,10067.25,10134.00
2024-04-25T17:51:00+00:00,10067.25,10181.76
2024-04-25T18:21:00+00:00,10067.25,10191.36
2024-04-25T18:51:00+00:00,10067.25,10146.96
2024-04-25T19:21:00+00:00,10067.25,10203.84
2024-04-25T19:51:00+00:00,10067.25,10171.44
2024-04-25T20:21:00+00:00,10067.25,10309.44
2024-04-25T20:51:00+00:00,10067.25,10333.68
2024-04-25T21:21:00+00:00,10067.25,10317.60
2024-04-25T21:52:00+00:00,10067.25,10306.56
2024-04-25T22:22:00+00:00,10067.25,10302.00
2024-04-25T22:52:00+00:00,10067.25,10306.08
2024-04-25T23:24:00+00:00,10067.25,10302.48
2024-04-25T23:55:00+00:00,10067.25,10296.24
2024-04-26T08:25:00+00:00,10067.25,10296.72
2024-04-26T09:02:00+00:00,10067.25,10283.76
2024-04-26T09:32:00+00:00,10067.25,10274.88
2024-04-26T10:06:00+00:00,10067.25,10283.28
2024-04-26T10:50:00+00:00,10067.25,10286.88
2024-04-26T11:22:00+00:00,10067.25,10300.80
2024-04-26T11:56:00+00:00,10067.25,10289.04
2024-04-26T12:27:00+00:00,10067.25,10274.16
2024-04-26T12:57:00+00:00,10067.25,10275.64
2024-04-26T13:27:00+00:00,10067.25,10272.96
2024-04-26T13:57:00+00:00,10067.25,10323.12
2024-04-26T14:27:00+00:00,10067.25,10337.76
2024-04-26T14:57:00+00:00,10067.25,10352.16
2024-04-26T15:27:00+00:00,10067.25,10344.96
2024-04-26T15:57:00+00:00,10067.25,10349.04
2024-04-26T16:27:00+00:00,10067.25,10350.48
2024-04-26T16:57:00+00:00,10067.25,10368.00
2024-04-26T17:27:00+00:00,10067.25,10376.40
2024-04-26T17:57:00+00:00,10067.25,10368.48
2024-04-26T18:27:00+00:00,10067.25,10350.24
2024-04-26T18:57:00+00:00,10067.25,10354.06
2024-04-26T19:27:00+00:00,10067.25,10372.08
2024-04-26T19:57:00+00:00,10067.25,10348.68
2024-04-26T20:28:00+00:00,10067.25,10342.08
2024-04-26T21:05:00+00:00,10067.25,10345.20
2024-04-26T21:59:00+00:00,10067.25,10344.00
2024-04-26T22:55:00+00:00,10067.25,10344.72
2024-04-29T08:02:00+00:00,10067.25,10383.12
2024-04-29T08:34:00+00:00,10067.25,10382.40
2024-04-29T09:11:00+00:00,10067.25,10382.64
2024-04-29T09:49:00+00:00,10067.25,10374.72
2024-04-29T10:34:00+00:00,10067.25,10378.08
2024-04-29T11:07:00+00:00,10067.25,10379.04
2024-04-29T11:37:00+00:00,10067.25,10384.32
2024-04-29T12:10:00+00:00,10067.25,10390.80
2024-04-29T12:41:00+00:00,10067.25,10389.60
2024-04-29T13:11:00+00:00,10067.25,10387.20
2024-04-29T13:41:00+00:00,10067.25,10359.84
2024-04-29T14:11:00+00:00,10067.25,10375.92
2024-04-29T14:41:00+00:00,10067.25,10374.24
2024-04-29T15:11:00+00:00,10067.25,10367.04
2024-04-29T15:41:00+00:00,10067.25,10361.76
2024-04-29T16:11:00+00:00,10067.25,10380.96
2024-04-29T16:41:00+00:00,10067.25,10375.44
2024-04-29T17:11:00+00:00,10067.25,10376.16
2024-04-29T17:41:00+00:00,10067.25,10396.56
2024-04-29T18:11:00+00:00,10067.25,10380.48
2024-04-29T18:41:00+00:00,10067.25,10365.60
2024-04-29T19:11:00+00:00,10067.25,10340.88
2024-04-29T19:41:00+00:00,10067.25,10358.19
2024-04-29T20:11:00+00:00,10067.25,10393.92
2024-04-29T20:41:00+00:00,10067.25,10394.88
2024-04-29T21:16:00+00:00,10067.25,10393.20
2024-04-29T22:08:00+00:00,10067.25,10388.64
2024-04-29T23:01:00+00:00,10067.25,10387.49
2024-04-29T23:50:00+00:00,10067.25,10389.12
2024-04-30T08:20:00+00:00,10067.25,10377.36
2024-04-30T09:00:00+00:00,10067.25,10363.92
2024-04-30T09:58:00+00:00,10067.25,10366.32
2024-04-30T10:46:00+00:00,10067.25,10375.92
2024-04-30T11:22:00+00:00,10067.25,10373.04
2024-04-30T11:57:00+00:00,10067.25,10373.76
2024-04-30T12:29:00+00:00,10067.25,10371.60
2024-04-30T12:59:00+00:00,10067.25,10341.60
2024-04-30T13:29:00+00:00,10067.25,10347.12
2024-04-30T13:59:00+00:00,10067.25,10367.28
2024-04-30T14:29:00+00:00,10067.25,10341.12
2024-04-30T14:59:00+00:00,10067.25,10348.80
2024-04-30T15:29:00+00:00,10067.25,10310.16
2024-04-30T15:59:00+00:00,10067.25,10306.32
2024-04-30T16:29:00+00:00,10067.25,10306.80
2024-04-30T16:59:00+00:00,10067.25,10271.52
2024-04-30T17:29:00+00:00,10067.25,10267.56
2024-04-30T17:59:00+00:00,10067.25,10285.44
2024-04-30T18:29:00+00:00,10067.25,10262.40
2024-04-30T18:59:00+00:00,10067.25,10258.09
2024-04-30T19:29:00+00:00,10067.25,10263.60
2024-04-30T19:59:00+00:00,10067.25,10188.72
2024-04-30T20:29:00+00:00,10067.25,10156.08
2024-04-30T20:59:00+00:00,10067.25,10157.28
2024-04-30T21:34:00+00:00,10067.25,10156.08
2024-04-30T22:05:00+00:00,10067.25,10143.12
2024-04-30T22:41:00+00:00,10067.25,10152.00
2024-04-30T23:18:00+00:00,10067.25,10154.40
2024-04-30T23:55:00+00:00,10067.25,10150.80
2024-05-01T08:31:00+00:00,10067.25,10139.04
2024-05-01T09:21:00+00:00,10067.25,10118.16
2024-05-01T09:55:00+00:00,10067.25,10119.60
2024-05-01T10:28:00+00:00,10067.25,10112.40
2024-05-01T11:06:00+00:00,10067.25,10133.28
2024-05-01T11:43:00+00:00,10067.25,10129.20
2024-05-01T12:14:00+00:00,10067.25,10131.60
2024-05-01T12:30:00+00:00,10021.91,12356.60
2024-05-01T12:44:00+00:00,10021.91,10152.96
2024-05-01T13:14:00+00:00,10021.91,10159.20
2024-05-01T13:44:00+00:00,10021.91,10148.52
2024-05-01T14:14:00+00:00,10021.91,10126.32
2024-05-01T14:44:00+00:00,10021.91,10147.92
2024-05-01T15:14:00+00:00,10021.91,10125.12
2024-05-01T15:30:00+00:00,10028.23,12356.60
2024-05-01T15:31:00+00:00,10034.79,12356.60
2024-05-01T15:44:00+00:00,10034.79,10141.20
2024-05-01T16:14:00+00:00,10034.79,10128.36
2024-05-01T16:44:00+00:00,10034.79,10116.96
2024-05-01T17:14:00+00:00,10034.79,10108.56
2024-05-01T17:44:00+00:00,10034.79,10122.96
2024-05-01T18:14:00+00:00,10034.79,10146.00
2024-05-01T18:44:00+00:00,10034.79,10284.24
2024-05-01T19:14:00+00:00,10034.79,10304.52
2024-05-01T19:44:00+00:00,10034.79,10193.76
2024-05-01T20:14:00+00:00,10034.79,10130.40
2024-05-01T20:44:00+00:00,10034.79,10130.40
2024-05-01T21:15:00+00:00,10034.79,10138.08
2024-05-01T21:47:00+00:00,10034.79,10145.28
2024-05-01T22:18:00+00:00,10034.79,10152.24
2024-05-01T22:58:00+00:00,10034.79,10155.84
2024-05-01T23:36:00+00:00,10034.79,10164.00
2024-05-02T08:06:00+00:00,10034.79,10205.04
2024-05-02T08:37:00+00:00,10034.79,10207.92
2024-05-02T09:21:00+00:00,10034.79,10200.96
2024-05-02T10:22:00+00:00,10034.79,10207.68
2024-05-02T11:06:00+00:00,10034.79,10219.20
2024-05-02T11:37:00+00:00,10034.79,10209.60
2024-05-02T12:08:00+00:00,10034.79,10206.96
2024-05-02T12:38:00+00:00,10034.79,10213.92
2024-05-02T13:08:00+00:00,10034.79,10197.36
2024-05-02T13:38:00+00:00,10034.79,10189.68
2024-05-02T14:08:00+00:00,10034.79,10115.40
2024-05-02T14:38:00+00:00,10034.79,10159.92
2024-05-02T15:08:00+00:00,10034.79,10191.60
2024-05-02T15:38:00+00:00,10034.79,10169.68
2024-05-02T16:08:00+00:00,10034.79,10189.20
2024-05-02T16:38:00+00:00,10034.79,10167.84
2024-05-02T17:08:00+00:00,10034.79,10195.44
2024-05-02T17:38:00+00:00,10034.79,10214.40
2024-05-02T18:08:00+00:00,10034.79,10231.80
2024-05-02T18:38:00+00:00,10034.79,10245.24
2024-05-02T19:08:00+00:00,10034.79,10260.73
2024-05-02T19:38:00+00:00,10034.79,10242.48
2024-05-02T20:08:00+00:00,10034.79,10258.80
2024-05-02T20:38:00+00:00,10034.79,10280.88
2024-05-02T21:08:00+00:00,10034.79,10298.40
2024-05-02T21:39:00+00:00,10034.79,10292.40
2024-05-02T22:14:00+00:00,10034.79,10299.84
2024-05-02T22:48:00+00:00,10034.79,10300.80
2024-05-02T23:22:00+00:00,10034.79,10304.64
2024-05-03T08:02:00+00:00,10034.79,10304.64
2024-05-03T08:46:00+00:00,10034.79,10312.32
2024-05-03T09:40:00+00:00,10034.79,10307.04
2024-05-03T10:34:00+00:00,10034.79,10318.32
2024-05-03T11:12:00+00:00,10034.79,10310.16
2024-05-03T11:47:00+00:00,10034.79,10310.40
2024-05-03T12:19:00+00:00,10034.79,10315.92
2024-05-03T12:30:00+00:00,9988.70,12356.60
2024-05-03T12:31:00+00:00,9944.75,12356.60
2024-05-03T12:49:00+00:00,9944.75,10405.92
2024-05-03T13:19:00+00:00,9944.75,10412.88
2024-05-03T13:49:00+00:00,9944.75,10447.68
2024-05-03T14:19:00+00:00,9944.75,10409.76
